ID,sex,age,max_rating,current_rating,hours_in_game,games_week,pas01,pas02,pas03,pas04,pas05,pas06,pas07,pas08,pas09,rel01,rel02,rel03,rel04,rel05,rel06,rel07,rel08,rel09,rel10,rel11,rel12,rel13,heroes_3,age_group,pas_total
1639,М,17,640,420,1466,1-5 игр (по выходным чисто пару каток),1,1,1,2,1,1,4,1,1,3,4,2,2,1,2,2,2,2,3,3,2,3,"(СФ(уже не пикаю), 95 игр, 35.8%) (Рики(уже редко пикаю),  80 игр, 61.3%) (ДК(тоже редко беру), 80 игр, 43.8%). Сейчас нет мейн героя, играю на 1 и 2 позициях, пробую разных персонажей и разные сборки. Всех выше перечисленных герое уже почти не пикаю. Раньше много играл, но потерял интерес к соревновательным играм (скила нет, а учиться играть в игры не хочу или просто лень), сейчас играю только с друзьями по выходным.",17 лет или младше,13
1640,М,15,0,0,50,20-30 игр (каждый день по несколько игр),2,2,1,3,4,5,1,4,2,4,2,1,1,1,3,5,2,4,1,1,2,4,"Тимбер, 7 игр, 85%, ДК, 9 игр, 44%, Shadow Shaman, 5 игр, 20%",17 лет или младше,24
1643,М,26,2700,2400,3800,20-30 игр (каждый день по несколько игр),3,4,5,2,3,4,5,5,5,3,4,1,1,1,2,4,2,3,5,3,3,4,"Энигма, 600, 57%, Андайн, 320, 52%, Вич Доктор 300, 52%",21-29 лет,36
1645,М,18,4900,4400,5000,1-5 игр (по выходным чисто пару каток),1,1,1,3,1,4,1,2,5,3,4,1,1,2,4,1,1,1,1,2,1,1,Тинкер 350 игр 60%,18-20 лет,19
1646,М,20,3000,1300,3000,20-30 игр (каждый день по несколько игр),1,1,1,3,3,2,3,2,1,5,4,1,2,5,5,3,3,5,5,3,1,3,Пудж 300 49% сларк 150 45% макака 170+- 49%,18-20 лет,17
1648,М,30,2100,980,6184,6-10 игр (пару дней в неделю стабильно-дота),1,3,3,2,2,1,1,3,1,4,4,1,1,2,4,4,3,3,3,5,3,3,"ВК-195 игр,58% 
Бристалбек-190 игр,54%
ЦМ-160 игр, 56%",30-39 лет,17
1649,М,17,0,0,91,11-20 игр (почти каждый день по несколько игр),3,2,2,3,2,3,3,4,3,5,3,2,1,4,4,3,3,3,3,3,3,4,"баланарчик, он же ночная фея, он же ночная бабочка и просто машина убивств 10 игр 60%

лич, он же властелин чайника, летящий мертвец 11 игр 63.3%

теневой димон 9 22%",17 лет или младше,25
1650,М,20,1300,300,5000,Больше 30 игр (по много пабликов каждый день),3,3,3,3,2,1,4,5,5,5,3,5,2,4,4,4,5,5,5,4,3,5,Шторм 100 игр 65%,18-20 лет,29
1651,М,21,1600,1000,3300,11-20 игр (почти каждый день по несколько игр),1,1,2,5,1,2,1,1,2,5,1,1,1,5,5,5,1,5,5,5,1,5,"Мипо 160,60%
Сф 105,48%
Пудж 200,51-52%",21-29 лет,16
1652,М,20,3300,2500,1500,6-10 игр (пару дней в неделю стабильно-дота),1,2,1,4,1,2,1,2,1,4,2,2,1,3,5,3,3,3,3,3,3,1,"Пудж 1106 игр,49%Войд 202 игры 51% ,Хускар 98 игр 52%",18-20 лет,15
1653,М,15,840,770,1200,1-5 игр (по выходным чисто пару каток),4,4,1,4,2,4,1,5,1,4,5,1,1,5,5,4,2,5,5,1,5,5,"Некрофос, 24 игры, 80%
ОД, 32 игры, 67%
ВК, 20 игр, 91%",17 лет или младше,26
1654,М,19,6700,6000,3500,6-10 игр (пару дней в неделю стабильно-дота),1,1,4,5,1,4,1,2,4,5,1,4,1,1,1,5,4,4,5,3,5,1,"Инвокер, 1204 игры 64%, Шторм, 161, 55% СФ, 357 игры 49%.",18-20 лет,23
1655,Ж,18,800,400,800,20-30 игр (каждый день по несколько игр),1,3,2,1,4,1,1,5,2,1,4,5,2,4,4,2,2,5,4,3,4,3,"Разор(55%); Енчантресс(50%), Огр(52,6%)",18-20 лет,20
1656,М,15,510,390,1000,11-20 игр (почти каждый день по несколько игр),1,3,4,4,2,3,1,4,1,5,3,2,1,4,5,1,2,5,1,4,4,2,"Invoker, 119 игр, 45%; Tiny, 56 игр, 51%; Rubick, 34 игры, 
50%",17 лет или младше,23
1659,М,21,2100,1200,6000,11-20 игр (почти каждый день по несколько игр),1,2,3,2,2,1,1,1,1,1,5,4,2,1,2,2,1,4,3,2,3,2,"Techies, 211 игр, 53,5%
Pudge, 128 игр, 46,9%
Witch Doctor, 94 игры, 51%",21-29 лет,14
1660,М,19,2300,1400,3001,6-10 игр (пару дней в неделю стабильно-дота),1,2,3,4,1,1,3,4,2,5,2,2,1,5,5,2,2,5,4,2,2,5,"RUBICK, 92 игры, 47.8%.
VOID SPIRIT, 45 игры, 51.1%.
DAZZLE, 38 игры, 68.4%",18-20 лет,21
1662,М,14,400,300,400,20-30 игр (каждый день по несколько игр),3,4,2,3,1,2,5,2,4,4,3,1,1,2,4,3,3,5,3,2,4,4,"weaver,47 игр 53%     visage,25 игр 60%,     sand king,33 игр 53%",17 лет или младше,26
1664,М,21,4100,2900,6000,6-10 игр (пару дней в неделю стабильно-дота),4,3,4,4,2,5,5,5,3,4,2,1,1,3,4,2,3,4,5,4,2,4,"Цм,150+,55%; QoP, 100+, 60%;Сало,100+, 60%",21-29 лет,35
1665,М,17,580,420,900,1-5 игр (по выходным чисто пару каток),1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,4,2,3,"фантомка, 44 игры, 59% джагер, 42 игры, 52% мк, 37 игры, 56%",17 лет или младше,12
1666,М,14,320,290,600,Больше 30 игр (по много пабликов каждый день),1,3,1,2,4,1,1,4,1,5,4,1,1,1,2,2,4,5,5,5,1,5,Сало 9 игры 56%,17 лет или младше,18
1667,М,16,720,580,660,20-30 игр (каждый день по несколько игр),2,3,4,1,1,1,1,5,2,3,4,3,1,3,2,1,2,4,5,5,1,3,"Мк, 256 игры, 79%.Антикрип, 209 игры, 61%.Морф, 301игры, 51%.",17 лет или младше,20
1668,М,19,3700,1200,4500,20-30 игр (каждый день по несколько игр),3,4,4,5,2,3,4,5,5,4,2,3,3,4,5,5,4,5,5,5,4,2,"Пудж, 280 игр, 55%
ВС, 100 игр, 54%
Вокер, 100 игр, 50%",18-20 лет,35
1670,М,13,2100,1890,1300,20-30 игр (каждый день по несколько игр),2,4,3,3,1,3,2,4,2,4,2,1,1,4,2,3,3,3,2,1,3,1,"инвокер, 303 игры 54%;бруда,138 игр,67%;хускар, 95 игр, 56%",17 лет или младше,24
1671,М,14,520,520,470,11-20 игр (почти каждый день по несколько игр),1,2,3,5,4,3,3,4,1,5,1,2,2,5,5,4,4,5,3,2,5,1,"Тинкер, 90 игр, 49%
Мипо, 60 игр, 55%
Арк Варден, 25 игр, 58%",17 лет или младше,26
1672,М,24,3000,2800,5000,20-30 игр (каждый день по несколько игр),2,3,4,4,3,3,4,5,4,5,1,3,1,4,5,3,4,4,3,5,4,2,"Jakiro, 178 игр,52%| Vengeful Spirit, 161 игра, 54%| Crystal Maiden, 131 игра, 49,62%",21-29 лет,32
1673,М,14,1090,960,1124,11-20 игр (почти каждый день по несколько игр),3,1,1,4,2,1,3,5,3,5,2,1,1,3,3,4,2,4,2,5,4,5,"Пуджерс(65,8%), Эмбер Спирит(57,1%), Тинкер(63%)",17 лет или младше,23
1674,М,16,3130,2750,2584,20-30 игр (каждый день по несколько игр),3,5,5,4,5,4,1,3,4,4,1,4,5,5,5,4,5,5,3,2,5,4,"1. Тинкер, 164 игры, 63,5%
2. Сф, 143 игры, 47,5%
3. Анти-крип, 98 игр, 55%",17 лет или младше,34
1676,М,21,4000,4000,3900,11-20 игр (почти каждый день по несколько игр),1,2,2,3,1,5,2,3,2,4,4,3,1,3,4,4,4,3,3,4,1,4,Ursa 76% 180 игр Бара 80 игр 75%  кентавр 60 игр 65%,21-29 лет,21
1679,М,22,1900,1800,3200,6-10 игр (пару дней в неделю стабильно-дота),3,5,2,5,2,2,5,5,2,3,1,2,3,4,5,5,3,3,4,2,4,2,"Wraith King 170 игр,57.65%
Lifestealer 166 игр,56.63%
Dazzle 140 игр,58.57%",21-29 лет,31
1680,Ж,19,3800,3730,4000,6-10 игр (пару дней в неделю стабильно-дота),2,2,4,5,2,2,5,4,5,5,1,3,1,5,5,2,5,5,5,1,4,1,"Crystal Maiden 437 60.41%
Oracle 172 55.81%
Winter Wyvern 162 63.58%",18-20 лет,31
1681,М,19,1350,1200,1390,1-5 игр (по выходным чисто пару каток),1,1,1,4,1,2,2,2,2,2,4,1,1,1,4,2,1,2,3,3,2,3,"Бристл, 64 игры, 69.2%;
Раста, 57 игр, 51%;
Пиджак, 54 игры, 53%.",18-20 лет,16
1682,М,22,1100,890,3930,11-20 игр (почти каждый день по несколько игр),2,1,4,3,1,2,1,1,3,4,4,3,5,4,4,5,2,4,2,1,1,4,"Мортра(221, 63%), СФ(131, 54%), Врка(130, 57%)",21-29 лет,18
1683,М,17,1130,910,1600,11-20 игр (почти каждый день по несколько игр),1,1,3,4,2,1,1,1,4,4,1,1,1,3,4,4,3,5,4,4,4,2,"Джагер, 86 игр, 47.7%; Снайпер, 86 игр, 54.7%; ВК 84 игры, 70,2%.",17 лет или младше,18
1685,М,17,4800,4740,4000,11-20 игр (почти каждый день по несколько игр),2,2,2,4,1,1,1,3,1,4,2,1,1,5,4,4,2,1,5,1,1,1,"Мк, 166 игры, 65%, Тинкер, 122 игры, 52%, Пудж, 101 игры, 53%.",17 лет или младше,17
1686,М,19,2290,2290,3927,1-5 игр (по выходным чисто пару каток),3,2,1,2,1,4,1,5,1,4,5,1,1,1,3,3,2,2,3,2,4,4,"лион, 100 игр, 62%; фантомка, 85 игр, 70.6%; джагернаут, 80 игр, 51.3%",18-20 лет,20
1687,М,15,600,370,500,Больше 30 игр (по много пабликов каждый день),3,4,3,3,4,5,4,4,3,3,4,3,4,2,3,5,5,5,5,5,5,5,фантомка 84 игры 73%,17 лет или младше,33
1688,М,21,4500,3200,4200,1-5 игр (по выходным чисто пару каток),4,2,1,5,1,1,3,2,2,5,2,5,4,2,4,4,4,5,5,5,5,2,"Блудсикер, 159 игр, 60%; Сларк, 134 игры, 56%; Абаддон, 131 игра, 61%",21-29 лет,21
1689,М,17,1820,1400,3000,6-10 игр (пару дней в неделю стабильно-дота),2,3,2,1,3,1,1,5,3,3,5,5,1,3,3,5,2,5,5,5,2,5,"Снайпер, 92, 42.4% ; инвокер, 83, 39.8%, петух, 69, 60.9%",17 лет или младше,21
1690,М,14,1100,660,15000,20-30 игр (каждый день по несколько игр),5,3,1,4,3,1,3,5,5,5,1,1,1,4,3,5,2,5,5,5,1,2,Шаман 40 55%  Пудж 20 65% Урса 15 55%,17 лет или младше,30
1691,М,20,1500,700,1600,6-10 игр (пару дней в неделю стабильно-дота),1,2,3,1,4,4,1,1,2,2,4,2,1,2,2,2,3,4,2,5,5,2,"Спектра, 61, (45,9 проц). Клокверк, 45, (53,57проц). Титан, 39, (61,5). Еще супервинрейт на вк, венике и.т.д, но там игр поменьше",18-20 лет,19
1692,М,18,2000,700,2000,11-20 игр (почти каждый день по несколько игр),1,3,1,4,2,1,4,4,4,4,2,5,2,4,5,3,2,5,4,2,3,1,Дазл 132-62% Оракл 105-61% Огр 92-63%,18-20 лет,24
1694,Ж,23,560,560,620,6-10 игр (пару дней в неделю стабильно-дота),2,1,2,2,2,2,2,3,2,2,4,2,2,2,3,2,3,4,3,3,2,3,"Dark Willow: 441 игра, 55%, Skywrath Mage, 52 матча, 51%, Shadow Shaman, 29 матчей, 44%",21-29 лет,18
1695,М,18,2300,2300,1500,6-10 игр (пару дней в неделю стабильно-дота),2,2,4,5,3,2,2,4,5,4,2,2,1,2,3,3,2,3,2,2,2,2,"скаймаг 300 игр  65%, вр 400 игр, 58 %, течис 50 игр, 54%",18-20 лет,29
1696,М,17,0,0,200,20-30 игр (каждый день по несколько игр),3,2,5,5,4,2,5,2,4,4,1,1,1,4,4,2,3,4,4,1,4,4,"Извените мене мисье, но я сейчас нему компукхтора. А так шадоу шаман около 50 процентов игр 70 (в основном играю только турбо как и на других героях т.к лень долго фармить). Гримстроук игр 30 процент побед около 70 и рубик игр 40 процент побед также около 40.",17 лет или младше,32
1698,М,17,1490,1490,500,6-10 игр (пару дней в неделю стабильно-дота),1,2,2,3,4,3,2,3,3,2,3,3,1,3,1,3,3,3,3,2,4,3,"БХ, 67 игр, 58%, СФ, 57 игр, 39%, Пудж, 48 игр, 55%",17 лет или младше,23
1701,Ж,22,3000,2000,3500,11-20 игр (почти каждый день по несколько игр),2,3,4,2,1,1,1,4,5,4,3,4,1,2,5,3,4,4,4,3,5,4,"пудж, 239 игр, 44%; лион 141 игра, 53%; даззл 138 игр, 58%.",21-29 лет,23
1702,М,20,2500,2100,3000,11-20 игр (почти каждый день по несколько игр),3,4,3,2,4,3,5,5,5,4,2,1,1,4,4,3,3,4,3,2,4,4,"Dazzle [112 игр; 66.1%], Phantom Assassin [92 игры; 60.9%], Lion [89 игр; 61.8%]",18-20 лет,34
1703,М,15,2630,2630,3000,11-20 игр (почти каждый день по несколько игр),2,2,1,5,3,4,4,4,3,5,1,1,2,5,3,2,2,4,4,2,1,4,"Ogre Magi 192 игры,60% ; Wraith King 116 игр , 60% ; Pangolier 96 игр, 52%",17 лет или младше,28
1704,М,19,2500,2430,1222,6-10 игр (пару дней в неделю стабильно-дота),1,1,2,3,1,3,2,3,4,5,3,1,5,2,3,3,3,5,3,4,2,3,"цмка, 173 игры,53.2%; лина, 77, 50.6%; дацель), 44, 68.2%. У меня  кста всего 733 игры (я  не оправдываюсь) (правда))",18-20 лет,20
1705,М,15,1900,1740,1700,11-20 игр (почти каждый день по несколько игр),1,3,3,5,1,2,1,4,5,5,1,1,1,5,5,4,5,4,5,5,4,2,Invoker 80 50% Shadow Fiend 61 72% Clinkz 44 79.5%,17 лет или младше,25
1706,М,25,4300,3100,7500,20-30 игр (каждый день по несколько игр),2,2,4,5,1,3,2,5,4,5,1,4,2,4,5,5,4,5,5,5,5,5,"Инвокер, 577 игр, 51%, СФ, 334 игры, 49.70%, Мирана, 148 игр, 56.76%",21-29 лет,28
1707,М,28,1600,1200,2130,20-30 игр (каждый день по несколько игр),1,1,1,3,1,1,1,3,1,4,3,2,1,3,3,2,1,3,2,4,3,4,"Фантомка - 172 игры - 59,9%
Энча - 116 игр - 61,4%
Медуза - 107 игр - 59,8%",21-29 лет,13
1708,М,18,2000,1700,2000,20-30 игр (каждый день по несколько игр),3,4,5,4,3,5,5,4,5,4,3,4,2,5,5,3,2,4,4,4,2,4,"Тинкер, 75, 49%, Сларк, 39, 57%, Аппарат, 25, 55%",18-20 лет,38
1709,М,20,3250,3000,5500,"Больше 50 игр (хочу быть как ILTW, тренируюсь каждый день нон-стоп)",2,4,3,4,1,2,4,5,4,3,5,1,1,2,4,4,3,1,5,1,2,4,"Monkey King 214 игры, 56.5% / Arc warden 187 игр 55.6% / Clinkz 74 игры, 62,2%",18-20 лет,29
1710,М,23,1000,850,2300,11-20 игр (почти каждый день по несколько игр),3,4,4,3,2,4,5,4,5,4,4,1,1,5,4,2,2,5,1,5,5,1,"Абаддон 143 игры 59,4%, WK 92 игры 51.1% , Slark 56 игр 44,6%, Баунти хантер 46  65.2, Джаггернаут 46 игр  58,7%, клок 43 65.1%,  нага 43 игры 55,8%, дазл 42 игры 64.3%, легионка 42 42.9%, огр  40 игр, 52.5%, спектра 38 игр 68%, кентавр 36 66.7%, урса 46 игр 38.9%, хускар 35 игр 60%
Вот так сам посмотрел статистику и понял почему не апаю рейтинг",21-29 лет,34
1711,М,21,4900,4860,5000,6-10 игр (пару дней в неделю стабильно-дота),3,3,1,3,1,4,3,5,4,5,4,1,1,4,4,3,4,5,5,2,4,5,"Врка 550 игр, 59%; Феникс 400 игр, 58%; Цм 200 игр, 54%",21-29 лет,27
1712,М,17,1400,1000,1200,11-20 игр (почти каждый день по несколько игр),2,5,5,4,5,5,5,5,5,5,1,5,1,1,5,1,1,3,1,5,5,3,"Pugna, 184 игры, 48%; Techies, 102 игры, 57%; Skywrath Mage, 89 игр, 58%.",17 лет или младше,41
1713,М,17,523,0,3567,6-10 игр (пару дней в неделю стабильно-дота),1,3,2,1,2,3,2,5,2,2,5,2,2,2,2,5,2,3,2,5,1,5,"Я играю на всех, но пудж 15 46% Пугна 12 25% и котл 12 58% Это за кого я бльше всего играл",17 лет или младше,21
1714,М,17,1100,800,950,20-30 игр (каждый день по несколько игр),4,5,1,4,1,1,5,1,4,5,2,1,1,5,5,1,3,4,5,3,3,4,"shadow shaman, 300+, wr 53%
void spirit, 120, 46%
ember spirit, 130, 50%",17 лет или младше,26
1715,М,30,3200,800,9000,11-20 игр (почти каждый день по несколько игр),3,4,5,3,3,5,5,3,5,1,2,4,3,3,3,5,5,3,3,5,5,3,Пудж 452 игры 55% лина 380 игры 50% лион 400 игры 53%,30-39 лет,36
1716,М,22,1900,1650,1600,6-10 игр (пару дней в неделю стабильно-дота),1,2,4,2,1,3,5,4,2,4,4,1,1,1,2,3,3,2,2,5,1,4,"Варлок 270, 57%; вичдоктор 130, 53%; цм 80, 49%;",21-29 лет,24
1717,М,17,600,260,800,11-20 игр (почти каждый день по несколько игр),3,3,3,4,1,2,4,4,3,4,2,2,2,3,3,4,3,3,4,3,3,2,"Лина: 26 игр 57,7% побед
Гиролёт: 20 игр 50% винрейт
Вилка(фея) 17 игр 65% побед
сложно апнуться из-за постоянных проблем с интернетом, часто дают лп, после них чувствую себя опустошённым",17 лет или младше,27
1719,М,23,700,640,3000,1-5 игр (по выходным чисто пару каток),1,1,2,3,3,1,1,4,1,4,4,3,3,1,3,2,3,3,4,3,1,3,"Вернулся в доту недавно. Часто поигрываю турбо, аллпик, рейтинг не захожу. Хускар 60 - 53%. Пудж 70  - 55%. Некрофос 30 - 50%. Барыч 30 - 50%. Примерное количество игр, сорян, что не особо точно",21-29 лет,17
1720,М,23,2900,2300,3500,11-20 игр (почти каждый день по несколько игр),2,4,4,4,3,1,4,4,2,5,5,1,1,1,2,4,3,4,3,5,1,3,"Techies, 234 игры, 53.4%
Котёл, 136 игор, 54,4%
Инвокер, 128 игор, 50,8%",21-29 лет,28
1722,М,17,2450,2400,3000,20-30 игр (каждый день по несколько игр),1,4,1,5,1,1,2,4,1,5,1,1,1,5,5,4,1,3,2,1,1,2,"Лина, 30 игр, 65% ; Шторм, 60 игр, 54% ; Инвокер, 67 игр, 51%",17 лет или младше,20
1724,М,17,1410,1350,500,11-20 игр (почти каждый день по несколько игр),2,2,2,3,2,1,3,1,2,4,2,2,2,4,4,2,2,4,3,2,3,3,"Антимаг, 32, 37%; Марс, 27, 52%,; Сларк, 24, 58%",17 лет или младше,18
